Loaded HAL Components:
ID      Type  Name                                            PID   State
     7  bit   RW           TRUE  hm2_7i80.0.encoder.06.filter
     7  bit   RW          FALSE  hm2_7i80.0.encoder.06.index-invert
     7  bit   RW          FALSE  hm2_7i80.0.encoder.06.index-mask
     7  bit   RW          FALSE  hm2_7i80.0.encoder.06.index-mask-invert
     7  float RW              1  hm2_7i80.0.encoder.06.scale
     7  float RW            0.5  hm2_7i80.0.encoder.06.vel-timeout
     7  bit   RW          FALSE  hm2_7i80.0.encoder.07.counter-mode
     7  bit   RW           TRUE  hm2_7i80.0.encoder.07.filter
     7  bit   RW          FALSE  hm2_7i80.0.encoder.07.index-invert
     7  bit   RW          FALSE  hm2_7i80.0.encoder.07.index-mask
     7  bit   RW          FALSE  hm2_7i80.0.encoder.07.index-mask-invert
     7  float RW              1  hm2_7i80.0.encoder.07.scale
     7  float RW            0.5  hm2_7i80.0.encoder.07.vel-timeout
     7  bit   RW          FALSE  hm2_7i80.0.gpio.050.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.050.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.050.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.051.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.051.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.051.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.052.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.052.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.052.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.053.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.053.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.053.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.056.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.056.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.056.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.057.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.057.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.057.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.058.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.058.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.058.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.059.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.059.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.059.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.062.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.062.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.062.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.063.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.063.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.063.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.064.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.064.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.064.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.065.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.065.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.065.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.068.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.068.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.068.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.069.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.069.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.069.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.070.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.070.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.070.is_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.071.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.gpio.071.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.gpio.071.is_output
     7  bit   RW          FALSE  hm2_7i80.0.io_error
     7  s32   RO              1  hm2_7i80.0.packet-error-decrement
     7  s32   RW              2  hm2_7i80.0.packet-error-increment
     7  s32   RW             10  hm2_7i80.0.packet-error-limit
     7  s32   RW             80  hm2_7i80.0.packet-read-timeout
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.00.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.00.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.00.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.00.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.00.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.00.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.00.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.00.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.00.scale
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.01.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.01.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.01.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.01.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.01.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.01.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.01.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.01.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.01.scale
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.02.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.02.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.02.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.02.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.02.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.02.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.02.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.02.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.02.scale
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.03.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.03.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.03.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.03.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.03.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.03.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.03.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.03.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.03.scale
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.04.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.04.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.04.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.04.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.04.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.04.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.04.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.04.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.04.scale
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.05.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.05.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.05.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.05.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.05.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.05.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.05.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.05.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.05.scale
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.06.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.06.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.06.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.06.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.06.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.06.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.06.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.06.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.06.scale
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.07.enable.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.07.enable.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.07.offset-mode
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.07.out0.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.07.out0.is_opendrain
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.07.out1.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.pwmgen.07.out1.is_opendrain
     7  s32   RW              1  hm2_7i80.0.pwmgen.07.output-type
     7  float RW              1  hm2_7i80.0.pwmgen.07.scale
     7  u32   RW     0x00004E20  hm2_7i80.0.pwmgen.pdm_frequency
     7  u32   RW     0x00004E20  hm2_7i80.0.pwmgen.pwm_frequency
     7  s32   RW              0  hm2_7i80.0.read-request.tmax
     7  bit   RO          FALSE  hm2_7i80.0.read-request.tmax-increased
     7  s32   RW              0  hm2_7i80.0.read.tmax
     7  bit   RO          FALSE  hm2_7i80.0.read.tmax-increased
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.00.direction.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.00.direction.is_opendrain
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.00.dirhold
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.00.dirsetup
     7  float RW              1  hm2_7i80.0.stepgen.00.maxaccel
     7  float RW              0  hm2_7i80.0.stepgen.00.maxvel
     7  float RW              1  hm2_7i80.0.stepgen.00.position-scale
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.00.step.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.00.step.is_opendrain
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.00.step_type
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.00.steplen
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.00.stepspace
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.00.table-data-0
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.00.table-data-1
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.00.table-data-2
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.00.table-data-3
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.01.direction.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.01.direction.is_opendrain
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.01.dirhold
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.01.dirsetup
     7  float RW              1  hm2_7i80.0.stepgen.01.maxaccel
     7  float RW              0  hm2_7i80.0.stepgen.01.maxvel
     7  float RW              1  hm2_7i80.0.stepgen.01.position-scale
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.01.step.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.01.step.is_opendrain
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.01.step_type
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.01.steplen
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.01.stepspace
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.01.table-data-0
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.01.table-data-1
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.01.table-data-2
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.01.table-data-3
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.02.direction.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.02.direction.is_opendrain
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.02.dirhold
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.02.dirsetup
     7  float RW              1  hm2_7i80.0.stepgen.02.maxaccel
     7  float RW              0  hm2_7i80.0.stepgen.02.maxvel
     7  float RW              1  hm2_7i80.0.stepgen.02.position-scale
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.02.step.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.02.step.is_opendrain
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.02.step_type
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.02.steplen
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.02.stepspace
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.02.table-data-0
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.02.table-data-1
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.02.table-data-2
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.02.table-data-3
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.03.direction.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.03.direction.is_opendrain
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.03.dirhold
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.03.dirsetup
     7  float RW              1  hm2_7i80.0.stepgen.03.maxaccel
     7  float RW              0  hm2_7i80.0.stepgen.03.maxvel
     7  float RW              1  hm2_7i80.0.stepgen.03.position-scale
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.03.step.invert_output
     7  bit   RW          FALSE  hm2_7i80.0.stepgen.03.step.is_opendrain
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.03.step_type
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.03.steplen
     7  u32   RW     0x00027FF6  hm2_7i80.0.stepgen.03.stepspace
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.03.table-data-0
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.03.table-data-1
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.03.table-data-2
     7  u32   RW     0x00000000  hm2_7i80.0.stepgen.03.table-data-3
     7  u32   RW     0x004C4B40  hm2_7i80.0.watchdog.timeout_ns
     7  s32   RW              0  hm2_7i80.0.write.tmax
     7  bit   RO          FALSE  hm2_7i80.0.write.tmax-increased

Parameter Aliases:
 Alias                                            Original Name
 hm2_7i80.0.pwmgen.00.enable.invert_output        hm2_7i80.0.gpio.011.invert_output
 hm2_7i80.0.pwmgen.00.enable.is_opendrain         hm2_7i80.0.gpio.011.is_opendrain
 hm2_7i80.0.pwmgen.00.out0.invert_output          hm2_7i80.0.gpio.007.invert_output
 hm2_7i80.0.pwmgen.00.out0.is_opendrain           hm2_7i80.0.gpio.007.is_opendrain
 hm2_7i80.0.pwmgen.00.out1.invert_output          hm2_7i80.0.gpio.009.invert_output
 hm2_7i80.0.pwmgen.00.out1.is_opendrain           hm2_7i80.0.gpio.009.is_opendrain
 hm2_7i80.0.pwmgen.01.enable.invert_output        hm2_7i80.0.gpio.010.invert_output
 hm2_7i80.0.pwmgen.01.enable.is_opendrain         hm2_7i80.0.gpio.010.is_opendrain
 hm2_7i80.0.pwmgen.01.out0.invert_output          hm2_7i80.0.gpio.006.invert_output
 hm2_7i80.0.pwmgen.01.out0.is_opendrain           hm2_7i80.0.gpio.006.is_opendrain
 hm2_7i80.0.pwmgen.01.out1.invert_output          hm2_7i80.0.gpio.008.invert_output
 hm2_7i80.0.pwmgen.01.out1.is_opendrain           hm2_7i80.0.gpio.008.is_opendrain
 hm2_7i80.0.pwmgen.02.enable.invert_output        hm2_7i80.0.gpio.023.invert_output
 hm2_7i80.0.pwmgen.02.enable.is_opendrain         hm2_7i80.0.gpio.023.is_opendrain
 hm2_7i80.0.pwmgen.02.out0.invert_output          hm2_7i80.0.gpio.019.invert_output
 hm2_7i80.0.pwmgen.02.out0.is_opendrain           hm2_7i80.0.gpio.019.is_opendrain
 hm2_7i80.0.pwmgen.02.out1.invert_output          hm2_7i80.0.gpio.021.invert_output
 hm2_7i80.0.pwmgen.02.out1.is_opendrain           hm2_7i80.0.gpio.021.is_opendrain
 hm2_7i80.0.pwmgen.03.enable.invert_output        hm2_7i80.0.gpio.022.invert_output
 hm2_7i80.0.pwmgen.03.enable.is_opendrain         hm2_7i80.0.gpio.022.is_opendrain
 hm2_7i80.0.pwmgen.03.out0.invert_output          hm2_7i80.0.gpio.018.invert_output
 hm2_7i80.0.pwmgen.03.out0.is_opendrain           hm2_7i80.0.gpio.018.is_opendrain
 hm2_7i80.0.pwmgen.03.out1.invert_output          hm2_7i80.0.gpio.020.invert_output
 hm2_7i80.0.pwmgen.03.out1.is_opendrain           hm2_7i80.0.gpio.020.is_opendrain
 hm2_7i80.0.pwmgen.04.enable.invert_output        hm2_7i80.0.gpio.035.invert_output
 hm2_7i80.0.pwmgen.04.enable.is_opendrain         hm2_7i80.0.gpio.035.is_opendrain
 hm2_7i80.0.pwmgen.04.out0.invert_output          hm2_7i80.0.gpio.031.invert_output
 hm2_7i80.0.pwmgen.04.out0.is_opendrain           hm2_7i80.0.gpio.031.is_opendrain
 hm2_7i80.0.pwmgen.04.out1.invert_output          hm2_7i80.0.gpio.033.invert_output
 hm2_7i80.0.pwmgen.04.out1.is_opendrain           hm2_7i80.0.gpio.033.is_opendrain
 hm2_7i80.0.pwmgen.05.enable.invert_output        hm2_7i80.0.gpio.034.invert_output
 hm2_7i80.0.pwmgen.05.enable.is_opendrain         hm2_7i80.0.gpio.034.is_opendrain
 hm2_7i80.0.pwmgen.05.out0.invert_output          hm2_7i80.0.gpio.030.invert_output
 hm2_7i80.0.pwmgen.05.out0.is_opendrain           hm2_7i80.0.gpio.030.is_opendrain
 hm2_7i80.0.pwmgen.05.out1.invert_output          hm2_7i80.0.gpio.032.invert_output
 hm2_7i80.0.pwmgen.05.out1.is_opendrain           hm2_7i80.0.gpio.032.is_opendrain
 hm2_7i80.0.pwmgen.06.enable.invert_output        hm2_7i80.0.gpio.047.invert_output
 hm2_7i80.0.pwmgen.06.enable.is_opendrain         hm2_7i80.0.gpio.047.is_opendrain
 hm2_7i80.0.pwmgen.06.out0.invert_output          hm2_7i80.0.gpio.043.invert_output
 hm2_7i80.0.pwmgen.06.out0.is_opendrain           hm2_7i80.0.gpio.043.is_opendrain
 hm2_7i80.0.pwmgen.06.out1.invert_output          hm2_7i80.0.gpio.045.invert_output
 hm2_7i80.0.pwmgen.06.out1.is_opendrain           hm2_7i80.0.gpio.045.is_opendrain
 hm2_7i80.0.pwmgen.07.enable.invert_output        hm2_7i80.0.gpio.046.invert_output
 hm2_7i80.0.pwmgen.07.enable.is_opendrain         hm2_7i80.0.gpio.046.is_opendrain
 hm2_7i80.0.pwmgen.07.out0.invert_output          hm2_7i80.0.gpio.042.invert_output
 hm2_7i80.0.pwmgen.07.out0.is_opendrain           hm2_7i80.0.gpio.042.is_opendrain
 hm2_7i80.0.pwmgen.07.out1.invert_output          hm2_7i80.0.gpio.044.invert_output
 hm2_7i80.0.pwmgen.07.out1.is_opendrain           hm2_7i80.0.gpio.044.is_opendrain
 hm2_7i80.0.stepgen.00.direction.invert_output    hm2_7i80.0.gpio.049.invert_output
 hm2_7i80.0.stepgen.00.direction.is_opendrain     hm2_7i80.0.gpio.049.is_opendrain
 hm2_7i80.0.stepgen.00.step.invert_output         hm2_7i80.0.gpio.048.invert_output
 hm2_7i80.0.stepgen.00.step.is_opendrain          hm2_7i80.0.gpio.048.is_opendrain
 hm2_7i80.0.stepgen.01.direction.invert_output    hm2_7i80.0.gpio.055.invert_output
 hm2_7i80.0.stepgen.01.direction.is_opendrain     hm2_7i80.0.gpio.055.is_opendrain
 hm2_7i80.0.stepgen.01.step.invert_output         hm2_7i80.0.gpio.054.invert_output
 hm2_7i80.0.stepgen.01.step.is_opendrain          hm2_7i80.0.gpio.054.is_opendrain
 hm2_7i80.0.stepgen.02.direction.invert_output    hm2_7i80.0.gpio.061.invert_output
 hm2_7i80.0.stepgen.02.direction.is_opendrain     hm2_7i80.0.gpio.061.is_opendrain
 hm2_7i80.0.stepgen.02.step.invert_output         hm2_7i80.0.gpio.060.invert_output
 hm2_7i80.0.stepgen.02.step.is_opendrain          hm2_7i80.0.gpio.060.is_opendrain
 hm2_7i80.0.stepgen.03.direction.invert_output    hm2_7i80.0.gpio.067.invert_output
 hm2_7i80.0.stepgen.03.direction.is_opendrain     hm2_7i80.0.gpio.067.is_opendrain
 hm2_7i80.0.stepgen.03.step.invert_output         hm2_7i80.0.gpio.066.invert_output
 hm2_7i80.0.stepgen.03.step.is_opendrain          hm2_7i80.0.gpio.066.is_opendrain

Exported Functions:
Owner   CodeAddr  Arg       FP   Users  Name
 00007  7f18a0c188ed  561c26267d70  YES      0   hm2_7i80.0.read
 00007  7f18a0c18879  561c26267d70  YES      0   hm2_7i80.0.read-request
 00007  7f18a0c18731  561c26267d70  YES      0   hm2_7i80.0.write

Realtime Threads:
     Period  FP     Name               (     Time, Max-Time )

